"setting_index","replication","seed","B","setting"
7,106,785872020,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,106,785872020,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,106,785872020,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,107,475057021,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,107,85052021,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,107,475057021,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,107,85052021,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,107,475057021,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,107,85052021,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,107,785872021,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,107,785872021,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,107,785872021,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,108,475057022,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,108,85052022,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,108,475057022,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,108,85052022,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,108,475057022,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,108,85052022,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,108,785872022,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,108,785872022,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,108,785872022,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,109,475057023,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,109,85052023,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,109,475057023,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,109,85052023,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,109,475057023,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,109,85052023,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,109,785872023,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,109,785872023,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,109,785872023,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,110,475057024,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,110,85052024,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,110,475057024,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,110,85052024,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,110,475057024,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,110,85052024,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,110,785872024,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,110,785872024,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,110,785872024,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,111,475057025,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,111,85052025,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,111,475057025,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,111,85052025,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,111,475057025,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,111,85052025,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,111,785872025,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,111,785872025,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,111,785872025,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,112,475057026,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,112,85052026,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,112,475057026,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,112,85052026,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,112,475057026,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,112,85052026,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,112,785872026,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,112,785872026,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,112,785872026,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,113,475057027,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,113,85052027,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,113,475057027,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,113,85052027,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,113,475057027,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,113,85052027,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,113,785872027,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,113,785872027,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,113,785872027,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,114,475057028,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,114,85052028,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,114,475057028,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,114,85052028,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,114,475057028,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,114,85052028,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,114,785872028,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,114,785872028,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,114,785872028,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,115,475057029,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,115,85052029,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,115,475057029,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,115,85052029,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,115,475057029,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,115,85052029,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,115,785872029,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,115,785872029,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,115,785872029,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,116,475057030,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,116,85052030,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,116,475057030,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,116,85052030,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,116,475057030,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,116,85052030,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,116,785872030,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,116,785872030,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,116,785872030,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,117,475057031,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,117,85052031,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,117,475057031,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,117,85052031,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,117,475057031,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,117,85052031,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,117,785872031,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,117,785872031,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,117,785872031,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,118,475057032,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,118,85052032,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,118,475057032,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,118,85052032,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,118,475057032,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,118,85052032,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,118,785872032,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,118,785872032,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,118,785872032,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,119,475057033,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,119,85052033,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,119,475057033,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,119,85052033,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,119,475057033,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,119,85052033,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,119,785872033,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,119,785872033,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,119,785872033,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,120,475057034,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,120,85052034,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,120,475057034,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,120,85052034,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,120,475057034,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,120,85052034,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,120,785872034,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,120,785872034,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,120,785872034,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,121,475057035,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,121,85052035,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,121,475057035,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,121,85052035,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,121,475057035,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,121,85052035,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,121,785872035,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,121,785872035,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,121,785872035,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,122,475057036,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,122,85052036,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,122,475057036,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,122,85052036,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,122,475057036,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,122,85052036,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,122,785872036,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,122,785872036,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,122,785872036,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,123,475057037,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,123,85052037,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,123,475057037,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,123,85052037,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,123,475057037,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,123,85052037,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,123,785872037,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,123,785872037,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,123,785872037,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,124,475057038,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,124,85052038,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,124,475057038,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,124,85052038,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,124,475057038,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,124,85052038,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,124,785872038,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,124,785872038,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,124,785872038,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,125,475057039,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,125,85052039,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,125,475057039,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,125,85052039,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,125,475057039,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,125,85052039,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,125,785872039,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,125,785872039,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,125,785872039,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,126,475057040,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,126,85052040,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,126,475057040,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,126,85052040,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,126,475057040,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,126,85052040,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,126,785872040,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,126,785872040,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,126,785872040,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,127,475057041,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,127,85052041,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,127,475057041,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,127,85052041,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,127,475057041,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,127,85052041,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,127,785872041,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,127,785872041,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,127,785872041,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,128,475057042,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,128,85052042,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,128,475057042,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,128,85052042,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,128,475057042,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,128,85052042,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,128,785872042,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,128,785872042,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,128,785872042,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,129,475057043,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,129,85052043,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,129,475057043,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,129,85052043,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,129,475057043,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,129,85052043,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,129,785872043,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,129,785872043,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,129,785872043,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,130,475057044,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,130,85052044,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,130,475057044,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,130,85052044,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,130,475057044,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,130,85052044,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,130,785872044,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,130,785872044,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,130,785872044,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,131,475057045,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,131,85052045,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,131,475057045,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,131,85052045,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,131,475057045,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,131,85052045,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,131,785872045,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,131,785872045,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,131,785872045,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,132,475057046,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,132,85052046,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,132,475057046,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,132,85052046,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,132,475057046,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,132,85052046,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,132,785872046,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,132,785872046,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,132,785872046,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,133,475057047,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,133,85052047,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,133,475057047,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,133,85052047,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,133,475057047,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,133,85052047,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,133,785872047,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,133,785872047,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,133,785872047,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,134,475057048,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,134,85052048,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,134,475057048,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,134,85052048,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,134,475057048,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,134,85052048,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,134,785872048,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,134,785872048,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,134,785872048,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,135,475057049,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,135,85052049,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,135,475057049,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,135,85052049,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,135,475057049,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,135,85052049,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,135,785872049,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,135,785872049,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,135,785872049,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,136,475057050,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,136,85052050,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,136,475057050,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,136,85052050,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,136,475057050,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,136,85052050,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,136,785872050,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,136,785872050,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,136,785872050,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,137,475057051,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,137,85052051,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,137,475057051,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,137,85052051,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,137,475057051,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,137,85052051,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,137,785872051,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,137,785872051,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,137,785872051,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,138,475057052,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,138,85052052,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,138,475057052,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,138,85052052,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,138,475057052,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,138,85052052,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,138,785872052,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,138,785872052,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,138,785872052,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,139,475057053,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,139,85052053,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,139,475057053,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,139,85052053,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,139,475057053,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,139,85052053,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,139,785872053,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,139,785872053,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,139,785872053,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,140,475057054,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,140,85052054,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,140,475057054,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,140,85052054,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,140,475057054,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,140,85052054,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,140,785872054,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,140,785872054,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,140,785872054,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,141,475057055,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,141,85052055,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,141,475057055,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,141,85052055,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,141,475057055,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,141,85052055,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,141,785872055,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,141,785872055,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
